LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m
73691147,106462610,None,120872387,None,75.0,9.16%,B2,Personal,36,69.5040250335,UP,1,0.5821823065696705,7.1335642233,07/21/2016,Current,03/23/2016,03/19/2016,04/20/2016,1.8600309545729656,0.5305473910894418,0,1184.93,Water Utility Manager,10+ years,MORTGAGE,88000,Source Verified,2016-03-04,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73691147,,credit_card,Credit card refinancing,549xx,WI,0,3,6072,100,87,25.51,0,0,1999-03-03,720,724,0,,,7,,64,7,14,0,74949,46073,81.8%,46700,32,w,34450.83,34450.83,3535.87,3535.87,2724.17,811.70,0.0,0.0,0.0,2016-06-24,1184.93,2016-08-21,2016-07-14,794,790,38937,10,,0,0,0,0,0,,14,0,13,415437,362093,25864,6,3,3,100,0,0,0,14,130,5,204,25,56300,5,5,0,03/21/2016,,JOINT,109360,20.53,Not Verified,0,4,0,3,13,28876,74.2,0,0,20896,78.7,3,2,1
73711655,105709965,None,120708277,None,75.0,7.89%,A5,Personal,36,69.4033314233,DOWN,1,0.50071682626875,7.0065,07/21/2016,Current,03/23/2016,03/18/2016,04/20/2016,1.890141845878125,0.456326904121875,0,250.29,Owner,10+ years,MORTGAGE,88000,Not Verified,2016-03-07,2016-04-01,2016-03-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73711655,,credit_card,,463xx,IN,0,2,6876,100,101,9.4,0,0,1992-05-06,720,724,0,,,10,,24,3,6,0,20740,70616,100%,20629,14,f,7403.02,7403.02,747.36,747.36,596.98,150.38,0.0,0.0,0.0,2016-06-24,250.29,2016-08-21,2016-07-14,719,715,0,11,,0,0,0,0,0,,5,0,22,214629,201756,40351,8,3,8,100,0,0,,1,136,4,286,22,70629,4,4,0,03/21/2016,,INDIVIDUAL,,,,0,0,0,0,136,0,0,0,2,9910,100,0,0,1
73725607,105730998,None,120131637,None,75.0,9.75%,B3,Personal,36,67.7041818196,UP,1,0.14669239394318181,9.6043892045,08/16/2016,Current,03/18/2016,03/15/2016,04/15/2016,0.0,0.0,0,565.84,driver,10+ years,MORTGAGE,56075,Verified,2016-03-08,2016-03-29,2016-03-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73725607,,credit_card,Credit card refinancing,490xx,MI,0,7,3450,50,72,17.12,0,0,2002-01-07,685,689,0,,,1,,10,10,18,0,33832,51659,71%,41400,41,f,15887.91,15887.91,2253.83,2253.83,1712.09,541.74,0.0,0.0,0.0,2016-07-21,565.84,2016-08-16,2016-07-14,709,705,0,30,,0,0,0,0,0,,18,5,1,221400,174816,9712,16,12,16,100,0,0,,6,102,16,170,1,72900,14,16,0,03/16/2016,,INDIVIDUAL,,,,1,0,0,0,31,0,0,5,7,5881,71,0,0,3
73734146,105524796,None,119688981,None,75.0,15.310000000000002%,C5,Personal,36,68.2545394126,UP,1,0.29027138844586464,10.3814436091,08/14/2016,Current,03/16/2016,03/12/2016,04/13/2016,0.0,0.0,0,1157.68,registered  nurse,10+ years,MORTGAGE,100000,Verified,2016-03-09,2016-03-26,2016-03-12,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73734146,,credit_card,Credit card refinancing,957xx,CA,0,8,7266,25,72.6,26.87,0,0,2005-06-05,695,699,0,,,8,,8,3,18,0,56570,32808,56.6%,26500,36,f,30259.51,30100.25,4602.44,4578.22,2990.49,1611.95,0.0,0.0,0.0,2016-07-19,1157.68,2016-08-14,2016-07-14,814,810,28100,28,,0,0,0,0,0,,18,3,8,457851,403495,25218,10,4,5,100,0,0,0,5,105,8,129,8,58000,8,15,0,03/14/2016,,INDIVIDUAL,,,,0,2,2,3,8,23762,84.6,1,5,10654,65.7,0,4,2
73736630,105551389,None,119393384,None,75.0,8.39%,B1,Personal,36,67.5649779304,UP,1,0.2047031150775,9.3851,08/11/2016,Current,03/15/2016,03/10/2016,04/08/2016,0.0,0.0,0,472.75,IT Architect,< 1 year,RENT,105000,Source Verified,2016-03-08,2016-03-24,2016-03-10,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73736630,,credit_card,Credit card refinancing,319xx,GA,0,4,12683,25,56.1,13.55,0,0,2010-09-07,675,679,0,,,9,,9,0,9,0,30380,16217,56.1%,28900,13,f,13513.00,13513.00,1877.02,1877.02,1487.00,390.02,0.0,0.0,0.0,2016-07-14,472.75,2016-08-11,2016-07-14,734,730,35525,12,,0,0,0,0,0,,9,3,9,64425,30380,3376,9,8,8,100,0,0,0,1,44,8,66,9,28900,8,8,167,03/11/2016,,INDIVIDUAL,,,,0,1,0,0,44,14163,,3,4,6471,56.1,1,0,2
73744242,104770831,None,119285671,None,25.0,7.89%,A5,Personal,36,22.5044217735,DOWN,1,0.0690510674742,3.10668,08/10/2016,Current,03/14/2016,03/09/2016,04/08/2016,0.0,0.0,0,782.15,Professor,2 years,MORTGAGE,120000,Verified,2016-03-06,2016-03-20,2016-03-06,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73744242,,credit_card,Credit card refinancing,067xx,CT,0,5,33185,33.3,43.8,16.84,0,0,1972-07-05,720,724,0,,,3,,17,0,10,0,62812,25815,43.8%,59000,15,f,22504.42,22279.38,3106.68,3075.61,2495.58,611.10,0.0,0.0,0.0,2016-07-14,782.15,2016-08-10,2016-07-14,679,675,32913,11,,0,0,0,0,0,,10,1,9,116623,62812,6979,10,5,6,100,0,0,0,2,16,5,201,17,59000,5,6,0,03/10/2016,,INDIVIDUAL,,,,0,2,1,2,9,28658,87.1,0,3,14107,53.9,1,0,6
73753356,105691484,None,120168148,None,75.0,11.99%,C1,Personal,36,67.9294074422,UP,1,0.180994132275,9.91303125,08/16/2016,Current,03/18/2016,03/15/2016,04/15/2016,0.0,0.0,0,531.36,lead ,5 years,MORTGAGE,45000,Verified,2016-03-04,2016-03-29,2016-03-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73753356,,debt_consolidation,Debt consolidation,937xx,CA,0,15,20778,0,31.4,13.46,0,0,2012-12-04,710,714,0,,,12,,10,2,20,0,13572,13572,17.1%,30300,26,f,14491.61,14491.61,2114.78,2114.78,1508.39,606.39,0.0,0.0,0.0,2016-07-21,531.36,2016-08-16,2016-07-14,759,755,0,24,,0,0,0,0,0,,20,3,6,205372,133927,6696,9,5,8,100,0,0,0,0,,8,39,6,79200,8,19,0,03/16/2016,,INDIVIDUAL,,,,1,0,0,0,,0,,3,13,4264,17.1,0,0,1
73753978,104900679,None,119331332,None,75.0,7.39%,A4,Personal,36,67.4613720492,UP,1,0.1938764875626923,9.2552884617,08/10/2016,Current,03/14/2016,03/09/2016,04/08/2016,0.0,0.0,0,403.73,PROJET MANAGER,8 years,RENT,59000,Not Verified,2016-03-06,2016-03-21,2016-03-07,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73753978,,debt_consolidation,Debt consolidation,331xx,FL,0,2,21789,14.3,19.6,12.35,0,0,2003-11-05,720,724,0,43,,,43,28,0,12,0,13532,6114,15%,27100,21,f,11693.30,11468.43,1604.25,1573.40,1306.70,297.55,0.0,0.0,0.0,2016-07-14,403.73,2016-08-10,2016-07-14,749,745,12000,17,43,0,0,0,0,0,,12,0,17,52700,13532,1230,9,4,7,95.2,0,0,0,4,112,6,148,22,40700,6,11,0,03/10/2016,,INDIVIDUAL,,,,0,1,0,1,17,7418,61.8,0,1,2424,25.7,0,0,2
73754134,105442326,None,119435957,None,75.0,9.75%,B3,Personal,36,67.7041818196,UP,1,0.2383751401525,9.56375,08/11/2016,Current,03/15/2016,03/10/2016,04/08/2016,0.0,0.0,0,192.9,Clinical Review Clinician,< 1 year,RENT,72000,Source Verified,2016-03-06,2016-03-24,2016-03-10,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73754134,,debt_consolidation,Debt consolidation,782xx,TX,0,6,8524,0,16.4,21.9,0,0,2013-01-05,720,724,0,,,8,,7,0,10,0,41405,5314,25.7%,10200,16,f,5416.33,5416.33,765.1,765.10,583.67,181.43,0.0,0.0,0.0,2016-07-14,192.9,2016-08-11,2016-07-14,769,765,53906,9,,0,0,0,0,0,,10,2,7,74606,41405,4141,4,3,3,100,0,0,0,7,38,7,37,7,20700,7,7,0,03/11/2016,,JOINT,97800,16.43,Not Verified,0,3,0,2,20,36091,67,2,4,945,55.5,1,7,2
73773178,105667629,None,120514554,None,75.0,12.989999999999998%,C2,Personal,36,69.799642947,UP,1,0.5792788700916974,7.4718542436,08/01/2016,Current,04/05/2016,03/17/2016,04/29/2016,0.0,0.0,0,912.98,,n/a,MORTGAGE,49000,Not Verified,2016-03-04,2016-03-31,2016-03-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73773178,,credit_card,Credit card refinancing,553xx,MN,0,5,4872,83.3,88.7,29.88,0,0,2002-11-03,680,684,0,,,10,,10,4,9,0,63161,38128,88.7%,43000,21,f,25220.94,25174.40,2699.83,2694.85,1879.06,820.77,0.0,0.0,0.0,2016-07-07,912.98,2016-08-01,2016-07-14,714,710,28742,12,,0,0,0,0,0,,9,2,1,225142,208492,23166,11,6,6,100,0,0,0,4,104,6,160,10,43000,6,6,0,04/01/2016,,JOINT,83000,19.73,Not Verified,1,2,1,1,1,25033,87.1,1,3,14758,88,1,3,1
73775657,105443964,None,119579177,None,75.0,11.469999999999999%,B5,Personal,36,67.877651161,UP,1,0.2162657385625,9.8407291668,08/14/2016,Current,03/16/2016,03/11/2016,04/13/2016,0.0,0.0,0,474.65,CNA,6 years,MORTGAGE,63000,Verified,2016-03-08,2016-03-25,2016-03-11,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73775657,,debt_consolidation,Debt consolidation,349xx,FL,0,7,8172,50,67.2,24.02,0,0,1999-06-07,670,674,0,,,7,,5,1,20,0,51868,17456,39.3%,24900,30,f,13032.51,13032.51,1889.42,1889.42,1367.49,521.93,0.0,0.0,0.0,2016-07-19,474.65,2016-08-14,2016-07-14,709,705,40906,20,,0,0,0,0,0,,20,6,5,265045,227546,11976,11,8,8,100,0,0,0,8,153,10,201,5,44400,10,16,669,03/14/2016,,INDIVIDUAL,,,,4,2,1,2,11,33469,81.8,4,4,4508,58.7,3,0,3
73783303,105667629,None,120514555,None,75.0,6.97%,A3,Personal,36,69.3296669784,UP,1,0.30872885870964706,6.8863058824,08/01/2016,Current,04/05/2016,03/17/2016,04/29/2016,0.0,0.0,0,327.93,,n/a,MORTGAGE,44000,Not Verified,2016-03-05,2016-03-31,2016-03-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73783303,,credit_card,,194xx,PA,0,2,5987,50,74.2,25.89,0,0,1983-06-04,705,709,0,,,3,,43,3,9,0,31217,24497,64%,23200,25,f,9821.70,9821.70,975.56,975.56,803.30,172.26,0.0,0.0,0.0,2016-07-07,327.93,2016-08-01,2016-07-14,714,710,14125,15,,0,0,0,0,0,,9,0,15,204893,181015,20113,7,3,4,100,0,0,0,7,167,5,393,27,38300,5,7,0,04/01/2016,,INDIVIDUAL,,,,0,1,0,1,24,6720,47.6,0,0,11453,59.5,1,6,3
73793875,105508454,None,119960832,None,75.0,7.39%,A4,Personal,36,67.4614186314,UP,1,0.11078664081942857,9.2860071429,08/16/2016,Current,03/18/2016,03/14/2016,04/15/2016,0.0,0.0,0,1086.96,Power System Operator,10+ years,MORTGAGE,220000,Source Verified,2016-03-05,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73793875,,credit_card,Credit card refinancing,806xx,CO,0,1,8637,66.7,79.2,5.44,0,0,1995-09-05,715,719,0,,,2,,93,5,4,0,32963,32963,79.2%,41600,21,f,31482.00,31257.12,4333.47,4302.52,3518.00,815.47,0.0,0.0,0.0,2016-07-21,1086.96,2016-08-16,2016-07-14,789,785,0,11,,0,0,0,0,0,,4,0,17,459080,440802,110201,6,3,3,100,0,0,0,5,246,3,203,84,41600,3,3,0,03/16/2016,,INDIVIDUAL,,,,0,0,0,0,104,0,,0,0,16199,79.2,2,0,3
73794564,105691484,None,120168152,None,75.0,12.989999999999998%,C2,Personal,36,69.7996459444,UP,1,0.024546961488214284,7.5259553572,07/23/2016,Current,03/25/2016,03/15/2016,04/22/2016,0.0,0.0,0,943.3,Occupational Therapist,10+ years,MORTGAGE,106000,Verified,2016-03-12,2016-03-29,2016-03-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73794564,,debt_consolidation,Debt consolidation,431xx,OH,0,5,22195,33.3,44.7,22.04,0,0,1999-04-06,690,694,0,,,11,,6,1,22,0,134031,25280,36.2%,40100,31,f,26058.53,26058.53,2809.69,2809.69,1941.47,868.22,0.0,0.0,0.0,2016-06-28,943.3,2016-08-23,2016-07-14,709,705,109752,21,,0,0,0,0,0,,22,3,2,400401,330124,15006,10,8,9,100,0,0,0,9,198,11,203,2,69800,11,17,0,03/23/2016,,INDIVIDUAL,,,,2,3,1,2,11,108751,96.6,2,3,4691,66.4,3,2,3
73813763,105558820,None,120024571,None,75.0,6.97%,A3,Personal,36,67.4177146848,UP,1,0.10442254918956521,9.2299891305,08/16/2016,Current,03/18/2016,03/14/2016,04/15/2016,0.0,0.0,0,709.86,Supervisory General Adjuster,1 year,MORTGAGE,140000,Verified,2016-03-05,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73813763,,debt_consolidation,Debt consolidation,019xx,MA,0,4,46747,14.3,20.5,15.53,0,0,1997-07-04,755,759,0,,,11,,9,6,13,0,61194,12053,19.5%,58800,29,f,20674.77,20674.77,2830.53,2830.53,2325.23,505.30,0.0,0.0,0.0,2016-07-21,709.86,2016-08-16,2016-07-14,769,765,80164,15,,0,0,0,0,0,,13,3,8,500510,382165,31847,9,5,7,100,0,0,0,8,155,5,224,9,61800,5,9,0,03/16/2016,,INDIVIDUAL,,,,0,3,1,2,8,49141,61.3,2,2,4792,43.1,0,0,1
73814757,107803396,None,122577136,None,75.0,13.669999999999998%,C3,Personal,36,69.8507848077,DOWN,1,0.61004959029,7.5402500024,08/01/2016,Current,04/05/2016,03/31/2016,04/29/2016,0.0,0.0,0,204.11,police officer,9 years,MORTGAGE,150000,Not Verified,2016-03-31,2016-04-14,2016-03-31,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73814757,,debt_consolidation,Debt consolidation,079xx,NJ,0,5,4883,60,89.2,25.3,0,0,2003-12-29,680,684,0,,,6,,14,5,12,0,105266,42549,82%,45400,24,f,5588.06,5588.06,603.22,603.22,411.94,191.28,0.0,0.0,0.0,2016-07-07,204.11,2016-08-01,2016-07-14,674,670,85005,11,,0,0,0,0,0,,12,0,13,569240,492662,41055,8,5,5,100,0,0,0,7,144,7,147,14,51900,7,7,0,04/01/2016,,INDIVIDUAL,,,,0,3,0,3,13,61488,62,0,1,11959,69.6,1,0,2
73815799,106451194,None,120787743,None,75.0,13.669999999999998%,C3,Personal,36,69.8508606629,UP,1,0.8732895353835,7.5971,07/21/2016,Current,03/23/2016,03/19/2016,04/20/2016,1.75563227895,0.79571772105,0,510.27,Owner,3 years,MORTGAGE,90000,Not Verified,2016-03-07,2016-04-02,2016-03-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73815799,,debt_consolidation,Debt consolidation,925xx,CA,0,6,35504,50,87.1,10.59,0,0,1994-12-07,660,664,0,,,21,,7,0,14,0,26241,4505,81.9%,38900,16,f,13970.17,13970.17,1519.42,1519.42,1029.83,489.59,0.0,0.0,0.0,2016-06-24,510.27,2016-08-21,2016-07-14,694,690,30196,8,,0,0,0,0,0,,14,1,7,70696,26241,2019,4,3,4,100,0,0,0,8,121,5,255,7,40500,5,8,929,03/21/2016,,INDIVIDUAL,,,,0,6,0,1,18,21736,72,1,5,1838,73.5,1,5,0
73816573,105693983,None,120290568,None,75.0,14.46%,C4,Personal,36,68.1721942214,DOWN,1,0.1916774860875,10.20015625,08/17/2016,Current,03/21/2016,03/16/2016,04/15/2016,0.0,0.0,0,330.26,LPN/Nurse,10+ years,MORTGAGE,55000,Verified,2016-03-08,2016-03-30,2016-03-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73816573,,debt_consolidation,Debt consolidation,085xx,NJ,0,15,111,100,97.6,19.99,0,0,2002-12-07,725,729,0,,,3,,16,2,15,0,21180,15745,70.9%,4600,23,f,8726.04,8726.04,1305.62,1305.62,873.96,431.66,0.0,0.0,0.0,2016-07-21,330.26,2016-08-17,2016-07-14,704,700,10298,20,,0,0,0,0,0,,15,0,13,225823,198740,13249,3,3,3,100,0,0,0,1,17,11,159,13,22200,11,13,0,03/17/2016,,INDIVIDUAL,,,,0,1,0,1,17,5435,52.8,0,13,2602,65.2,2,0,2
73844191,105558820,None,120024575,None,75.0,14.46%,C4,Personal,36,68.1723069531,FLAT,1,0.21906034634228572,10.2602571428,08/16/2016,Current,03/18/2016,03/14/2016,04/15/2016,0.0,0.0,0,1204.06,Sales,< 1 year,MORTGAGE,160000,Source Verified,2016-03-06,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73844191,,debt_consolidation,Debt consolidation,070xx,NJ,0,4,500,0,0,26.11,0,0,2003-08-05,785,789,0,,,,,151,2,7,0,94261,0,0%,500,11,f,31813.74,31722.85,4788.12,4774.44,3186.26,1601.86,0.0,0.0,0.0,2016-07-21,1204.06,2016-08-16,2016-07-14,789,785,65000,3,,0,0,0,0,0,,7,0,17,352056,315793,45113,1,0,1,100,0,0,0,5,78,0,151,117,500,0,1,0,03/16/2016,,INDIVIDUAL,,,,0,3,0,4,17,43705,67.2,0,0,0,66.7,0,0,0
73853980,106427181,None,121186782,None,75.0,8.39%,B1,Personal,36,69.4431739842,DOWN,1,0.4693394072796,7.02135,07/25/2016,Current,03/29/2016,03/22/2016,04/22/2016,0.0,0.0,0,787.92,Sr Principal Engineer,10+ years,MORTGAGE,135000,Source Verified,2016-03-16,2016-03-31,2016-03-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73853980,,debt_consolidation,Debt consolidation,030xx,NH,0,5,30688,16.7,45.3,33.79,0,0,1989-08-08,720,724,0,,,9,,39,6,12,0,139285,43469,49.6%,56100,40,w,23147.72,22916.25,2340.45,2317.05,1852.28,488.17,0.0,0.0,0.0,2016-06-30,787.92,2016-07-25,2016-07-14,714,710,116472,23,,0,0,0,0,0,,12,2,5,204172,139285,11607,14,4,6,100,0,0,0,10,130,5,319,37,87700,5,8,0,03/25/2016,,INDIVIDUAL,,,,1,4,2,4,5,95816,71,0,0,12675,58.8,1,8,1
73874663,105646732,None,120456698,None,75.0,15.310000000000002%,C5,Personal,36,68.2544584625,DOWN,1,0.17416262651015624,10.317734375,08/18/2016,Current,03/22/2016,03/17/2016,04/15/2016,0.0,0.0,0,668.5,Chief youth programs ,10+ years,MORTGAGE,90000,Not Verified,2016-03-15,2016-03-31,2016-03-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73874663,,debt_consolidation,Debt consolidation,881xx,NM,0,6,34238,14.3,44.8,35.56,0,0,1991-12-14,730,734,0,,,8,,20,3,13,0,112082,32311,46%,62000,30,f,17473.14,17404.89,2641.34,2631.02,1726.86,914.48,0.0,0.0,0.0,2016-07-21,668.5,2016-08-18,2016-07-14,729,725,92277,9,,0,0,0,0,0,,13,2,6,339068,270697,20823,8,4,7,100,0,0,0,18,125,5,291,20,70200,5,8,0,03/18/2016,,INDIVIDUAL,,,,1,4,2,5,6,79771,86.4,0,1,18710,69,2,0,1
73875057,108165419,None,123668495,None,75.0,9.16%,B2,Personal,36,69.5038839994,UP,1,0.22990340295975,7.1337,08/11/2016,Current,04/13/2016,04/08/2016,05/10/2016,0.0,0.0,0,318.75,PT,2 years,OWN,86000,Verified,2016-03-08,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73875057,,debt_consolidation,Debt consolidation,290xx,SC,0,6,7445,50,54,24.21,0,0,1997-06-06,670,674,0,,,20,,21,0,16,0,141084,21342,53.2%,16200,22,w,9267.18,9267.18,951.16,951.16,732.82,218.34,0.0,0.0,0.0,2016-07-14,318.75,2016-08-11,2016-07-14,719,715,140068,15,,0,0,0,0,0,,16,1,7,180168,141084,10077,8,2,5,100,0,0,0,7,225,6,153,13,40100,6,12,1400,04/11/2016,,INDIVIDUAL,,,,0,4,1,3,7,119742,88.1,0,3,4713,72.7,0,4,0
73894313,105508454,None,119960836,None,75.0,8.39%,B1,Personal,36,67.5647252963,FLAT,1,0.1259706767175,9.42028125,08/16/2016,Current,03/18/2016,03/14/2016,04/15/2016,0.0,0.0,0,252.14,Manager,2 years,MORTGAGE,60000,Source Verified,2016-03-12,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73894313,,credit_card,Credit card refinancing,282xx,NC,0,1,10450,33.3,55,20.14,0,0,2000-02-05,665,669,0,,,4,,25,0,19,0,56121,19654,61.4%,23200,66,f,7206.90,6981.69,1004.83,973.43,793.10,211.73,0.0,0.0,0.0,2016-07-21,252.14,2016-08-16,2016-07-14,669,665,31634,17,,0,0,0,0,0,,19,1,3,63634,56121,3508,9,5,6,100,0,0,0,49,193,7,136,25,32000,7,11,252,03/16/2016,,INDIVIDUAL,,,,1,6,1,1,3,36467,115.3,0,0,9269,88.2,3,3,5
73895683,106462610,None,120872389,None,75.0,11.99%,C1,Personal,36,69.7234071878,UP,1,0.603765971016,7.5972,07/28/2016,Current,03/23/2016,03/19/2016,04/27/2016,0.0,0.0,0,249.08,Teacher,3 years,OWN,42500,Source Verified,2016-03-10,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73895683,,credit_card,Credit card refinancing,293xx,SC,0,8,266,100,96.3,41.91,0,0,2008-09-07,695,699,0,,,2,,28,1,17,0,105851,7451,40.1%,7200,21,w,6972.34,6972.34,759.72,759.72,527.66,232.06,0.0,0.0,0.0,2016-07-01,249.08,2016-07-28,2016-07-14,749,745,99601,8,,0,0,0,0,0,,17,5,2,226109,211899,12465,1,1,1,100,0,0,0,12,90,3,60,10,18600,3,7,0,03/21/2016,,DIRECT_PAY,,,,2,9,3,4,2,98400,98.8,2,3,6934,89.6,2,2,4
73904744,105429204,None,120014484,None,75.0,7.89%,A5,Personal,36,67.5131264583,UP,1,0.11837301505625,9.353046875,08/16/2016,Current,03/18/2016,03/14/2016,04/15/2016,0.0,0.0,0,300.35,Associate Consultant (Professional Eng),1 year,MORTGAGE,107000,Source Verified,2016-03-11,2016-03-28,2016-03-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73904744,,debt_consolidation,Debt consolidation,212xx,MD,0,2,10674,62.5,74.8,23.67,0,0,2004-06-06,690,694,0,,,5,,26,1,15,0,69504,33198,74.3%,42400,23,f,8641.68,8641.68,1197.19,1197.19,958.32,238.87,0.0,0.0,0.0,2016-07-21,300.35,2016-08-16,2016-07-14,699,695,78492,13,,0,0,0,0,0,,15,1,3,123192,69504,4634,11,7,8,100,0,0,0,9,79,8,141,17,44700,8,10,0,03/16/2016,,INDIVIDUAL,,,,1,5,0,0,31,36306,63.6,0,1,11117,69.7,2,0,3
73906257,105442326,None,119435958,None,75.0,9.75%,B3,Personal,36,67.7041818197,DOWN,1,0.238375140159,9.5637,08/11/2016,Current,03/15/2016,03/10/2016,04/08/2016,0.0,0.0,0,160.75,Editorial Supervisor ,9 years,RENT,55000,Verified,2016-03-08,2016-03-24,2016-03-10,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73906257,,debt_consolidation,Debt consolidation,554xx,MN,0,1,279,100,99.1,31.2,0,0,2002-08-07,710,714,0,,,,,33,0,15,0,40399,32919,88.3%,31400,20,f,4513.61,4513.61,637.58,637.58,486.39,151.19,0.0,0.0,0.0,2016-07-14,160.75,2016-08-11,2016-07-14,704,700,38549,10,,0,0,0,0,0,,15,0,18,75849,40399,2693,6,6,6,100,0,0,0,10,163,8,151,18,37300,8,9,0,03/11/2016,,INDIVIDUAL,,,,0,6,0,0,35,7480,19.4,0,1,12948,53.3,0,0,0
73925340,104900681,None,119331634,None,75.0,6.97%,A3,Personal,36,67.41763245,UP,1,0.182739238185,9.201,08/10/2016,Current,03/14/2016,03/09/2016,04/08/2016,0.0,0.0,0,246.91,Manager,6 years,MORTGAGE,45500,Not Verified,2016-03-07,2016-03-23,2016-03-09,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73925340,,debt_consolidation,Debt consolidation,708xx,LA,0,3,8331,16.7,61.1,28.41,0,0,2000-12-07,675,679,0,26,,21,26,82,1,15,0,43633,13536,50.7%,21400,32,f,7191.21,7191.21,981.44,981.44,808.79,172.65,0.0,0.0,0.0,2016-07-14,246.91,2016-08-10,2016-07-14,704,700,48692,18,,0,0,0,0,0,72,15,0,21,157992,115410,8878,8,6,6,87.5,0,0,0,12,181,8,183,30,26700,8,10,695,03/10/2016,,INDIVIDUAL,,,,0,3,0,3,21,30097,61.8,0,0,4459,57.9,2,0,0
